repo_id,commits,interval
73510119,8,125
73510119,9,106
73510119,2,94
73510119,2,41
73510119,1,13
73510119,8,108
73510119,2,60
73510119,5,37
73510119,1,26
73510119,4,143
73510119,1,130
73510119,2,128
73510119,16,122
73510119,23,112
73510119,13,34
73510119,8,149
73510119,4,59
73510119,17,11
73510119,4,138
73510119,9,74
73510119,1,72
73510119,1,30
73510119,25,17
22326416,1,92
22326416,2,80
22326416,2,53
22326416,3,42
22326416,3,26
22326416,1,-32
22326416,4,125
22326416,3,69
22326416,2,22
22326416,1,144
22326416,2,114
22326416,1,71
22326416,8,16
22326416,4,-36
22326416,3,156
22326416,2,146
22326416,1,105
22326416,2,35
22326416,4,-43
22326416,2,107
22326416,1,25
22326416,3,-30
22326416,1,130
22326416,2,121
22326416,2,-3
22326416,3,128
22326416,2,-7
22326416,5,-51
22326416,11,-10
22326416,6,-27
22326416,11,122
22326416,8,55
22326416,4,46
22326416,1,40
22326416,9,15
22326416,3,-9
22326416,8,129
22326416,2,126
22326416,8,93
22326416,3,47
22326416,2,19
22326416,2,-50
22326416,7,52
22326416,1,11
22326416,2,7
22326416,14,-15
22326416,4,-39
22326416,9,-41
22326416,1,124
22326416,1,108
22326416,2,95
22326416,5,81
22326416,1,79
22326416,3,67
22326416,5,17
22326416,4,-16
22326416,8,136
22326416,3,101
22326416,5,12
22326416,4,104
22326416,2,84
22326416,2,73
22326416,1,139
22326416,4,-35
22326416,1,96
22326416,1,61
22326416,1,59
22326416,2,41
22326416,2,30
22326416,1,29
22326416,1,18
22326416,7,-4
22326416,7,-34
130390,1,85
130390,1,71
130390,1,15
130390,1,-18
130390,4,-32
130390,5,-35
130390,13,126
130390,1,80
130390,1,7
130390,2,-10
130390,14,-2
130390,2,-33
130390,12,-34
130390,1,-46
130390,17,83
130390,1,-45
130390,32,37
130390,1,-23
130390,1,-80
130390,7,39
130390,1,127
130390,1,-20
130390,3,5
130390,1,155
1362437,12,113
1362437,1,112
1362437,1,50
1362437,1,-10
1362437,2,-12
1362437,10,-36
1362437,1,154
1362437,1,132
1362437,3,130
1362437,7,61
1362437,13,-13
1362437,1,133
1362437,8,96
1362437,1,54
1362437,5,23
1362437,1,-9
1362437,6,-11
1362437,5,-17
1362437,2,126
1362437,1,-19
1362437,2,-27
1362437,5,-35
1362437,2,55
200587,1,110
200587,13,91
200587,1,39
200587,2,14
200587,2,-3
200587,2,-25
200587,1,132
200587,3,-23
200587,1,-34
200587,1,126
200587,2,10
200587,1,-28
200587,1,-44
200587,1,124
200587,1,100
200587,2,-6
200587,1,-39
63507417,18,91
63507417,14,78
63507417,2,-14
63507417,7,147
63507417,5,146
63507417,12,143
63507417,2,125
63507417,7,101
63507417,4,7
63507417,17,-21
63507417,2,148
63507417,1,144
63507417,3,121
63507417,4,77
63507417,12,65
63507417,12,52
63507417,1,-20
63507417,1,139
63507417,11,135
63507417,1,114
63507417,7,109
63507417,10,63
63507417,16,129
63507417,1,17
63507417,1,-5
63507417,2,-4
63507417,9,154
63507417,1,134
63507417,3,130
63507417,3,118
63507417,1,44
63507417,5,142
63507417,2,97
63507417,5,38
63507417,4,153
63507417,19,145
63507417,5,131
63507417,13,94
63507417,9,128
63507417,2,35
63507417,4,-10
63507417,3,-22
63507417,6,92
63507417,2,53
63507417,17,51
63507417,1,16
63507417,6,-9
63507417,2,149
63507417,4,117
63507417,10,113
63507417,1,100
63507417,2,1
63507417,8,-11
63507417,5,136
63507417,5,132
63507417,1,111
63507417,1,39
63507417,2,20
63507417,8,152
63507417,3,151
63507417,4,-12
63507417,1,-17
63507417,1,156
63507417,3,123
63507417,5,-7
63507417,6,155
63507417,13,112
63507417,3,96
63507417,23,93
63507417,5,3
63507417,2,120
63507417,3,8
63507417,2,5
63507417,3,-8
63507417,6,-13
63507417,6,115
63507417,9,95
63507417,2,15
63507417,3,13
63507417,1,6
184211826,7,131
184211826,33,126
184211826,2,123
184211826,18,137
184211826,7,136
184211826,4,135
184211826,52,133
184211826,1,129
184211826,21,128
184211826,20,125
184211826,16,134
184211826,4,132
184211826,12,130
184211826,14,127
184211826,34,124
184211826,1,122
27440142,13,-35
27440142,4,117
27440142,13,110
27440142,5,57
27440142,10,30
27440142,5,29
27440142,22,-48
27440142,3,-19
27440142,4,137
27440142,5,22
27440142,10,64
27440142,2,27
27440142,9,2
27440142,18,-38
27440142,2,106
27440142,2,83
27440142,7,50
27440142,1,6
27440142,15,-16
27440142,1,-56
27440142,3,142
27440142,9,80
27440142,5,48
27440142,9,98
27440142,7,41
27440142,1,16
27440142,4,14
27440142,1,-27
27440142,1,143
27440142,13,43
27440142,5,39
27440142,5,25
27440142,2,7
27440142,1,115
27440142,48,3
27440142,11,49
27440142,1,15
27440142,13,-30
27440142,1,153
27440142,5,150
27440142,3,44
27440142,1,82
27440142,3,108
27440142,3,88
27440142,1,19
27440142,5,5
27440142,15,-42
27440142,1,33
27440142,11,-24
27440142,10,120
27440142,9,94
27440142,10,90
27440142,1,47
27440142,17,40
27440142,4,116
27440142,29,97
27440142,3,53
27440142,5,114
27440142,9,109
27440142,13,77
27440142,4,-23
27440142,10,55
27440142,2,35
27440142,3,21
27440142,12,-10
27440142,12,-41
27440142,2,-45
27440142,1,-3
27440142,5,155
27440142,1,133
27440142,2,130
27440142,2,100
27440142,15,79
27440142,2,71
27440142,5,-4
27440142,4,-5
27440142,1,72
27440142,2,61
27440142,3,-9
27440142,5,-17
27440142,2,-25
27440142,11,73
27440142,1,12
27440142,1,10
27440142,33,-44
27440142,33,-47
27440142,20,-50
27440142,6,-15
27440142,5,149
27440142,1,134
27440142,13,113
27440142,2,103
27440142,2,91
27440142,7,67
27440142,7,42
27440142,26,-32
27440142,9,78
27440142,5,52
27440142,6,-1
27440142,5,1
27440142,2,-28
27440142,1,-29
27440142,5,-43
27440142,24,45
27440142,10,154
27440142,2,151
27440142,1,99
27440142,3,92
27440142,12,76
27440142,6,74
27440142,4,68
27440142,5,26
27440142,56,20
27440142,11,-39
27440142,15,-37
27440142,8,141
27440142,15,112
27440142,1,60
27440142,1,59
27440142,7,4
27440142,1,-21
27440142,2,131
27440142,12,63
27440142,17,37
27440142,1,-20
27440142,4,13
27440142,3,145
27440142,3,136
27440142,1,132
27440142,2,118
27440142,2,87
27440142,7,38
27440142,7,17
27440142,7,-18
27440142,23,-36
27440142,2,-46
27440142,6,140
27440142,7,56
27440142,2,-11
27440142,6,-14
27440142,5,-51
27440142,4,62
27440142,12,144
27440142,3,135
27440142,1,105
27440142,9,95
27440142,3,89
27440142,3,69
27440142,5,66
27440142,6,58
27440142,4,23
27440142,6,126
27440142,3,85
27440142,10,36
27440142,10,-8
27440142,1,-2
27440142,18,-40
27440142,4,-33
27440142,6,111
27440142,4,96
27440142,7,75
27440142,3,51
27440142,5,31
27440142,1,-55
27440142,1,11
27440142,17,-49
27440142,13,93
27440142,8,18
27440142,4,-34
36988453,10,45
36988453,1,-30
36988453,13,104
36988453,1,121
36988453,24,91
36988453,15,87
36988453,6,68
36988453,2,11
36988453,5,0
36988453,3,-6
36988453,3,153
36988453,7,97
36988453,8,96
36988453,16,88
36988453,8,75
36988453,18,105
36988453,14,-26
36988453,4,-36
36988453,4,147
36988453,8,49
36988453,11,53
36988453,56,-32
36988453,7,-3
36988453,1,66
36988453,14,-23
36988453,2,-37
36988453,1,128
36988453,2,72
36988453,10,27
36988453,3,-50
36988453,13,83
36988453,16,59
36988453,5,56
36988453,8,54
36988453,4,140
36988453,1,100
36988453,1,77
36988453,13,17
36988453,13,16
36988453,1,124
36988453,1,111
36988453,22,103
36988453,10,47
36988453,5,-14
36988453,5,-34
36988453,9,120
36988453,4,110
36988453,5,-8
36988453,2,-17
36988453,1,144
36988453,1,138
36988453,12,106
36988453,10,82
36988453,35,79
36988453,8,71
36988453,2,60
36988453,9,48
36988453,5,145
36988453,7,1
36988453,2,93
36988453,2,67
36988453,1,-47
36988453,1,-51
36988453,16,95
36988453,9,113
36988453,2,84
36988453,6,55
36988453,8,50
36988453,2,34
36988453,1,-12
36988453,4,-19
36988453,1,136
36988453,2,-33
36988453,18,-28
36988453,1,-44
36988453,4,-2
36988453,3,114
36988453,3,35
36988453,2,-13
36988453,1,142
36988453,22,102
36988453,7,41
36988453,1,-40
36988453,5,-43
36988453,5,108
36988453,4,118
36988453,2,81
36988453,3,73
36988453,16,51
36988453,13,42
36988453,1,37
36988453,3,36
36988453,3,156
36988453,6,-4
36988453,6,65
36988453,36,57
36988453,10,40
36988453,9,109
36988453,17,92
36988453,4,76
36988453,7,58
36988453,2,3
36988453,1,-39
36988453,4,131
36988453,1,143
36988453,1,139
36988453,2,115
36988453,6,78
36988453,28,154
36988453,8,52
36988453,22,12
36988453,15,10
36988453,11,-9
36988453,1,-21
36988453,2,-49
36988453,1,69
36988453,1,6
36988453,2,-25
36988453,6,-38
36988453,23,90
36988453,18,123
36988453,2,116
36988453,25,89
36988453,9,43
36988453,1,-1
36988453,2,-7
36988453,8,149
36988453,10,44
36988453,2,2
36988453,3,-10
36988453,8,-27
36988453,3,-48
36988453,2,80
36988453,1,8
36988453,2,-29
36988453,24,-31
36988453,6,94
36988453,4,117
36988453,19,99
36988453,4,155
36988453,9,-22
36988453,1,101
36988453,5,98
36988453,13,74
36988453,4,38
36988453,17,107
36988453,9,7
36988453,7,-20
36988453,37,39
81927667,3,128
81927667,1,91
81927667,3,52
81927667,3,31
81927667,4,19
81927667,7,78
81927667,1,35
81927667,2,153
81927667,2,149
81927667,2,129
81927667,2,121
81927667,4,92
81927667,2,89
81927667,10,8
81927667,2,103
81927667,1,32
81927667,19,7
81927667,3,6
81927667,2,5
9738052,1,156
9738052,3,11
9738052,1,-7
9738052,2,117
9738052,3,-17
9738052,2,-18
9738052,1,-42
9738052,2,125
9738052,2,112
9738052,1,69
9738052,4,41
9738052,5,-50
9738052,2,155
9738052,3,65
9738052,1,14
9738052,1,6
9738052,1,-34
9738052,7,70
9738052,9,8
9738052,6,-36
9738052,1,5
9738052,6,-28
9738052,3,-33
9738052,5,-46
9738052,2,62
9738052,2,48
9738052,1,22
9738052,3,-14
9738052,1,-45
9738052,1,82
9738052,2,68
9738052,2,66
9738052,3,42
9738052,2,47
9738052,2,23
9738052,1,16
9738052,1,-15
9738052,3,-31
9738052,3,127
9738052,4,45
9738052,5,26
9738052,2,25
9738052,8,1
9738052,4,-27
9738052,4,-49
9738052,4,-16
9738052,3,-29
9738052,7,78
9738052,8,115
9738052,2,103
9738052,1,86
9738052,2,-43
9738052,1,73
9738052,3,49
9738052,3,-9
9738052,2,122
9738052,4,114
9738052,1,95
9738052,16,72
9738052,4,61
9738052,1,60
9738052,1,-4
9738052,3,-11
9738052,10,-37
9738052,2,58
9738052,1,50
9738052,2,0
9738052,3,-41
517990,10,74
517990,8,-11
517990,7,-28
517990,27,-42
517990,2,98
517990,17,75
517990,12,11
517990,2,-53
517990,7,131
517990,3,103
517990,32,-25
517990,9,87
517990,2,31
517990,8,21
517990,11,-41
517990,22,6
517990,1,0
517990,25,-3
517990,20,-4
517990,9,-51
517990,5,68
517990,10,67
517990,1,43
517990,17,-2
517990,4,-14
517990,6,154
517990,13,54
517990,6,82
517990,7,53
517990,6,-12
517990,22,-36
517990,2,139
517990,7,105
517990,4,-15
517990,12,23
517990,10,9
517990,16,-48
517990,3,140
517990,2,33
517990,2,136
517990,6,96
517990,13,51
517990,11,13
517990,6,-58
517990,14,85
517990,11,138
517990,58,77
517990,13,63
517990,8,35
517990,5,4
517990,16,-6
517990,14,-43
517990,10,149
517990,3,129
517990,7,-47
517990,15,-1
517990,28,-49
517990,8,144
517990,1,12
517990,22,57
517990,18,55
517990,4,34
517990,20,32
517990,1,14
517990,28,-27
517990,49,79
517990,2,69
517990,7,5
517990,4,145
517990,55,66
517990,4,119
517990,2,117
517990,11,83
517990,3,65
517990,31,-8
517990,23,-17
517990,7,130
517990,11,124
517990,13,-37
517990,7,42
517990,21,18
517990,18,-30
517990,6,122
517990,4,116
517990,22,-32
517990,13,26
517990,2,16
517990,29,-19
517990,8,-23
517990,19,-31
517990,25,104
517990,17,56
517990,3,125
517990,16,121
517990,2,99
517990,4,24
517990,2,153
517990,5,132
517990,10,73
517990,9,17
517990,11,-7
517990,14,-34
517990,2,143
517990,12,101
517990,2,86
517990,7,60
517990,19,22
517990,15,19
517990,17,-10
517990,3,-52
517990,1,152
517990,7,93
517990,4,-44
517990,20,-50
517990,1,-22
517990,1,-55
517990,8,30
517990,13,-39
517990,3,89
517990,16,28
517990,30,78
517990,5,44
517990,7,27
517990,25,25
517990,13,1
517990,9,-5
517990,3,127
517990,2,110
517990,6,-45
517990,11,61
517990,3,48
517990,25,47
517990,29,-21
517990,7,-29
517990,23,-46
517990,1,95
517990,26,81
517990,35,72
517990,38,71
517990,8,70
517990,36,58
517990,6,50
517990,13,49
517990,9,120
517990,1,107
517990,3,7
517990,2,3
517990,45,52
517990,13,-35
517990,1,137
517990,3,126
517990,26,-40
517990,7,-18
517990,5,-33
517990,2,141
517990,52,76
517990,22,59
517990,2,41
517990,6,40
517990,12,-24
517990,2,151
517990,7,148
517990,14,62
517990,1,45
517990,5,-16
517990,15,-20
517990,7,-26
517990,5,-38
517990,12,84
517990,2,64
517990,12,133
517990,76,80
517990,18,-9
517990,8,29
517990,13,20
207296055,2,148
207296055,1,67
207296055,1,41
207296055,4,145
207296055,21,143
207296055,1,94
207296055,1,65
207296055,4,64
207296055,5,157
207296055,5,146
207296055,17,144
207296055,40,142
207296055,35,141
207296055,1,91
207296055,2,149
207296055,30,140
207296055,2,68
207296055,2,63
117624288,2,87
117624288,6,71
117624288,1,149
117624288,1,146
117624288,12,145
117624288,6,140
117624288,1,133
117624288,2,124
117624288,1,70
117624288,1,67
117624288,3,151
117624288,13,144
117624288,4,80
117624288,23,56
117624288,17,143
117624288,13,156
117624288,4,98
117624288,4,58
117624288,3,141
117624288,4,97
117624288,2,59
117624288,3,154
117624288,2,148
117624288,2,125
117624288,5,100
117624288,5,57
117624288,1,153
117624288,3,150
117624288,2,99
117624288,1,68
117624288,2,66
117624288,1,55
131665090,2,75
131665090,4,57
131665090,7,110
131665090,2,118
131665090,69,88
131665090,18,81
131665090,2,132
131665090,12,114
131665090,4,112
131665090,5,85
131665090,21,77
131665090,29,70
131665090,25,49
131665090,1,134
131665090,5,119
131665090,29,79
131665090,1,146
131665090,11,98
131665090,15,84
131665090,18,71
131665090,11,63
131665090,1,101
131665090,2,97
131665090,11,92
131665090,8,46
131665090,4,143
131665090,29,117
131665090,2,100
131665090,18,48
131665090,4,125
131665090,9,121
131665090,21,82
131665090,37,78
131665090,1,154
131665090,1,145
131665090,27,116
131665090,2,111
131665090,13,94
131665090,4,80
131665090,17,69
131665090,16,68
131665090,29,67
131665090,15,60
131665090,17,47
131665090,2,150
131665090,8,131
131665090,2,107
131665090,106,90
131665090,40,95
131665090,71,89
131665090,26,86
131665090,11,76
131665090,75,44
131665090,14,115
131665090,31,87
131665090,21,66
131665090,68,65
131665090,6,61
131665090,21,56
131665090,1,138
131665090,2,135
131665090,1,126
131665090,9,96
131665090,134,93
131665090,112,91
131665090,15,64
131665090,30,113
131665090,1,103
131665090,3,99
131665090,1,52
131665090,70,45
131665090,3,142
131665090,1,106
131665090,2,59
131665090,24,72
131665090,9,50
36469177,1,-38
36469177,1,109
36469177,1,92
36469177,4,56
36469177,4,48
36469177,3,-49
36469177,7,-50
36469177,1,95
36469177,1,76
36469177,12,-23
36469177,8,-37
36469177,4,-31
36469177,2,138
36469177,2,86
36469177,3,17
36469177,1,5
36469177,1,-45
36469177,2,113
36469177,2,24
36469177,4,-11
36469177,5,-34
36469177,5,143
36469177,7,82
36469177,6,30
36469177,3,4
36469177,1,127
36469177,3,116
36469177,7,108
36469177,1,-65
36469177,2,145
36469177,2,-12
36469177,5,-15
36469177,1,-3
36469177,1,-24
36469177,9,-32
36469177,14,-42
36469177,2,36
36469177,1,34
36469177,7,22
36469177,3,0
36469177,6,-44
36469177,2,18
36469177,2,9
36469177,6,-41
36469177,2,-51
36469177,1,-56
36469177,2,103
36469177,4,96
36469177,1,93
36469177,7,89
36469177,5,-22
36469177,11,-30
36469177,18,-46
36469177,2,-18
36469177,11,-35
36469177,5,91
36469177,1,12
36469177,9,-2
36469177,3,-14
36469177,2,23
36469177,2,-6
36469177,1,-13
36469177,5,-57
36469177,5,106
36469177,7,90
36469177,6,29
36469177,1,27
36469177,4,-33
36469177,4,-36
36469177,1,115
36469177,3,98
36469177,3,65
36469177,4,13
36469177,2,85
36469177,2,39
36469177,7,-43
36469177,11,-47
4366849,1,-30
4366849,1,146
4366849,2,-2
4366849,9,-26
4366849,1,137
4366849,3,35
4366849,2,78
4366849,4,134
4366849,1,104
4366849,4,10
4366849,8,-6
4366849,2,-24
4366849,1,139
4366849,1,13
766701,1,-17
766701,1,-40
766701,4,5
766701,2,66
766701,5,138
766701,2,16
766701,2,-2
766701,5,-26
766701,1,37
766701,1,38
766701,10,-5
766701,1,-14
766701,1,-18
766701,9,-42
766701,13,127
766701,4,-32
766701,4,-46
766701,3,109
766701,1,-9
766701,2,32
766701,3,106
766701,5,85
766701,10,68
766701,2,58
766701,2,10
766701,1,-11
766701,3,-15
766701,1,146
766701,1,-36
766701,1,-4
766701,4,40
18501766,19,82
18501766,2,-14
18501766,8,-48
18501766,5,-26
18501766,5,-46
18501766,3,-47
18501766,14,-11
18501766,1,-39
18501766,6,154
18501766,3,22
18501766,2,1
18501766,1,-16
18501766,1,-27
18501766,6,-49
18501766,1,55
18501766,1,51
18501766,3,3
18501766,1,4
18501766,4,-44
18501766,2,2
18501766,2,-13
18501766,4,-15
18501766,1,-20
18501766,1,-28
18501766,1,78
18501766,2,46
18501766,1,24
18501766,2,-45
18501766,1,-25
47860620,5,76
47860620,1,41
47860620,1,-23
47860620,5,-36
47860620,1,135
47860620,5,107
47860620,3,75
47860620,4,51
47860620,5,3
47860620,2,-49
47860620,4,99
47860620,2,25
47860620,1,9
47860620,1,2
47860620,1,-13
47860620,2,108
47860620,2,40
47860620,1,155
47860620,5,82
47860620,4,5
47860620,2,-1
47860620,1,-10
47860620,3,-38
47860620,4,134
47860620,1,123
47860620,5,6
47860620,1,-12
47860620,5,-48
47860620,2,-37
47860620,7,149
47860620,1,97
47860620,2,60
47860620,6,35
47860620,1,0
47860620,2,-14
47860620,2,-32
47860620,3,88
47860620,1,-22
419555,6,66
419555,12,64
419555,6,3
419555,24,-30
419555,12,123
419555,4,120
419555,7,20
419555,6,76
419555,6,-67
419555,1,146
419555,2,106
419555,8,92
419555,42,151
419555,41,14
419555,21,-27
419555,8,71
419555,36,95
419555,7,69
419555,32,154
419555,2,115
419555,38,18
419555,26,16
419555,5,139
419555,21,41
419555,12,56
419555,2,46
419555,14,19
419555,19,-17
419555,31,100
419555,10,98
419555,4,74
419555,29,134
419555,9,83
419555,62,152
419555,23,42
419555,27,-23
419555,6,-53
419555,8,53
419555,5,70
419555,22,9
419555,9,148
419555,3,117
419555,45,-49
419555,23,-6
419555,52,-10
419555,16,-44
419555,1,-63
419555,10,78
419555,1,26
419555,6,5
419555,23,40
419555,8,-19
419555,48,156
419555,1,149
419555,14,88
419555,1,-69
419555,6,80
419555,36,17
419555,49,-26
419555,3,105
419555,16,101
419555,3,68
419555,6,124
419555,9,24
419555,4,157
419555,4,137
419555,125,133
419555,5,-21
419555,12,-68
419555,2,27
419555,14,-9
419555,35,57
419555,7,28
419555,8,0
419555,4,-15
419555,5,-32
419555,6,140
419555,12,129
419555,5,67
419555,12,-1
419555,79,-36
419555,3,51
419555,17,-37
419555,36,-45
419555,16,141
419555,5,75
419555,7,-33
419555,4,-29
419555,46,135
419555,6,122
419555,3,85
419555,12,35
419555,18,150
419555,3,111
419555,18,37
419555,16,44
419555,25,-4
419555,43,-35
419555,30,131
419555,11,97
419555,23,-43
419555,44,-50
419555,5,102
419555,3,77
419555,10,45
419555,9,-52
419555,24,58
419555,21,-42
419555,5,142
419555,16,127
419555,10,73
419555,5,-34
419555,1,104
419555,3,82
419555,28,54
419555,27,145
419555,24,36
419555,1,-60
419555,3,114
419555,9,59
419555,2,-14
419555,79,155
419555,2,147
419555,20,130
419555,9,31
419555,8,109
419555,10,-70
419555,2,-64
419555,15,61
419555,25,10
419555,46,-38
419555,76,-11
419555,23,-13
419555,17,96
419555,9,23
419555,18,-8
419555,9,-7
419555,5,65
419555,4,11
419555,1,4
419555,3,-20
419555,4,-71
419555,18,87
419555,2,93
419555,10,63
419555,33,38
419555,20,32
419555,15,-40
419555,16,-24
419555,30,-47
419555,3,-54
419555,6,125
419555,16,34
419555,22,136
419555,7,121
419555,12,138
419555,16,55
419555,1,-73
419555,49,25
419555,1,-16
419555,36,-31
419555,25,-39
419555,32,-5
419555,4,-22
419555,36,132
419555,1,6
419555,87,15
419555,2,84
419555,2,12
419555,16,-46
419555,2,112
419555,6,48
419555,6,89
419555,18,62
419555,3,-18
419555,15,103
419555,65,2
419555,5,33
419555,92,126
419555,13,7
419555,31,-48
419555,2,43
419555,4,119
419555,31,91
419555,8,-41
419555,8,49
419555,11,99
419555,41,-28
419555,1,113
419555,11,29
419555,24,21
419555,8,144
419555,34,22
419555,58,1
419555,29,153
419555,7,143
419555,9,30
419555,8,72
419555,8,50
419555,4,94
419555,1,81
419555,10,128
419555,35,-25
419555,14,79
419555,22,39
419555,17,-3
419555,26,-12
419555,34,116
419555,14,8
419555,8,118
419555,8,90
419555,10,-51
419555,22,60
419555,1,52
419555,26,13
62919644,4,118
62919644,1,79
62919644,3,46
62919644,3,32
62919644,2,-15
62919644,2,142
62919644,2,108
62919644,4,92
62919644,1,134
62919644,4,87
62919644,1,74
62919644,1,40
62919644,4,83
62919644,3,66
62919644,2,57
62919644,4,49
62919644,1,28
62919644,2,1
62919644,3,136
62919644,2,100
62919644,4,70
62919644,2,42
62919644,3,150
62919644,1,128
62919644,1,117
62919644,3,21
62919644,3,-14
62919644,3,109
62919644,2,44
62919644,7,7
62919644,5,-13
62919644,1,129
62919644,1,123
62919644,2,115
62919644,1,112
62919644,3,93
62919644,3,48
62919644,3,-16
62919644,3,82
62919644,3,63
62919644,2,-23
62919644,1,99
62919644,4,43
62919644,1,41
62919644,4,17
62919644,2,15
62919644,1,-9
62919644,11,-12
62919644,1,120
62919644,1,76
62919644,3,111
62919644,5,58
62919644,2,50
62919644,1,5
62919644,10,90
62919644,2,73
62919644,2,60
62919644,5,39
62919644,2,34
62919644,6,-24
62919644,1,143
62919644,6,-8
56126671,2,146
56126671,9,0
56126671,1,-5
56126671,1,86
56126671,9,56
56126671,14,36
56126671,10,60
56126671,10,16
56126671,20,-8
56126671,16,-12
56126671,9,-33
56126671,14,-13
56126671,1,-30
56126671,6,-34
56126671,6,75
56126671,2,26
56126671,27,9
56126671,2,-35
56126671,5,149
56126671,16,58
56126671,21,55
56126671,21,11
56126671,43,8
56126671,5,7
56126671,1,-31
56126671,23,154
56126671,6,151
56126671,5,80
56126671,1,54
56126671,5,13
56126671,1,-4
56126671,49,-11
56126671,5,57
56126671,1,79
56126671,6,40
56126671,1,39
56126671,19,37
56126671,7,17
56126671,11,-10
56126671,6,152
56126671,2,138
56126671,1,84
56126671,3,15
56126671,11,148
56126671,1,114
56126671,14,-1
56126671,1,107
56126671,19,34
56126671,25,-9
56126671,17,59
56126671,13,-7
56126671,10,42
56126671,6,53
56126671,3,21
56126671,11,10
56126671,5,150
56126671,14,33
56126671,2,-2
56126671,28,-32
56126671,11,153
56126671,1,121
56126671,3,38
56126671,1,35
56126671,5,12
56126671,8,6
56126671,15,-6
56126671,6,-36
29352975,6,110
29352975,3,101
29352975,1,76
29352975,3,43
29352975,1,2
29352975,2,-16
29352975,1,-28
29352975,1,106
29352975,3,53
29352975,3,10
29352975,1,-23
29352975,6,-40
29352975,6,-48
29352975,11,142
29352975,1,65
29352975,1,40
29352975,1,34
29352975,8,-41
173005932,4,145
173005932,1,128
173005932,6,114
173005932,3,113
1096480,7,24
1096480,1,142
1096480,1,-18
1096480,4,-27
1096480,4,144
1096480,2,136
1096480,4,109
1096480,5,100
1096480,1,60
1096480,12,12
1096480,1,91
1096480,8,51
1096480,2,45
1096480,1,-40
1096480,2,-9
1096480,3,37
1096480,10,-8
1096480,7,-33
1096480,11,-43
1096480,2,126
1096480,1,105
1096480,4,77
1096480,1,63
1096480,7,101
1096480,10,74
1096480,9,-42
1096480,11,-45
1096480,3,53
1096480,5,26
1096480,14,9
1096480,2,-23
1096480,1,73
1096480,14,-10
1096480,6,-37
1096480,1,131
1096480,1,86
1096480,1,50
1096480,5,3
1096480,8,-6
1096480,3,75
1096480,6,-1
1096480,3,47
1096480,7,13
1096480,2,-48
1096480,2,88
1096480,6,70
1096480,2,32
1096480,15,-34
1096480,12,-35
1096480,9,21
1096480,12,-5
1096480,9,-7
1096480,3,-29
1096480,14,-41
1096480,11,-49
1096480,1,130
1096480,1,92
1096480,4,1
1096480,6,-30
1096480,1,-20
1096480,18,-47
1096480,15,129
1096480,2,110
1096480,2,22
1096480,11,-11
1096480,13,23
1096480,8,18
1096480,6,-46
1096480,2,-44
1096480,2,43
1096480,5,41
1096480,11,19
1096480,9,-31
1096480,15,-38
1096480,3,98
1096480,10,61
1096480,4,44
1096480,4,-14
1096480,2,78
1096480,3,7
1096480,1,-21
1096480,9,25
1096480,1,4
1096480,4,-4
1096480,3,116
1096480,1,113
1096480,2,111
1096480,3,30
1096480,4,99
1096480,22,28
1096480,1,-2
1096480,28,-32
1096480,1,65
1096480,3,46
1096480,1,31
1096480,3,137
1096480,3,27
1096480,12,15
1096480,11,-28
1096480,2,29
1096480,2,16
1096480,5,-36
1096480,3,5
1096480,12,-17
1096480,6,-26
1096480,4,93
1096480,1,79
1096480,1,62
1096480,10,2
1096480,2,141
1096480,3,95
1096480,2,-15
1096480,6,-39
1096480,4,17
1096480,9,-3
1096480,9,-19
1096480,3,132
1096480,6,97
1096480,5,96
1096480,1,55
1096480,13,-24
1096480,7,-25
1096480,2,118
1096480,2,119
1096480,4,94
1096480,4,10
1096480,1,128
1096480,1,49
109289451,30,83
109289451,7,74
109289451,3,135
109289451,3,94
109289451,3,90
109289451,5,58
109289451,6,129
109289451,2,102
109289451,29,87
109289451,2,77
109289451,2,121
109289451,8,132
109289451,6,95
109289451,30,85
109289451,2,61
109289451,6,141
109289451,10,116
109289451,3,111
109289451,1,107
109289451,7,100
109289451,22,86
109289451,12,75
109289451,1,48
109289451,5,146
109289451,11,119
109289451,13,110
109289451,11,88
109289451,1,71
109289451,2,148
109289451,4,139
109289451,5,106
109289451,4,99
109289451,7,97
109289451,4,59
109289451,1,149
109289451,1,98
109289451,6,92
109289451,7,91
109289451,2,125
109289451,6,112
109289451,38,84
109289451,2,70
109289451,2,153
109289451,6,124
109289451,1,128
109289451,4,126
109289451,3,123
109289451,6,118
109289451,3,113
109289451,1,101
109289451,5,82
109289451,4,51
109289451,5,131
109289451,2,140
109289451,3,137
109289451,1,134
109289451,6,57
109289451,1,156
109289451,8,117
109289451,3,50
109289451,3,147
109289451,1,133
109289451,5,127
109289451,15,120
109289451,4,115
109289451,1,108
109289451,8,89
109289451,1,60
109289451,4,145
109289451,6,138
109289451,1,130
109289451,6,122
109289451,3,78
109289451,1,65
109289451,1,155
109289451,1,143
109289451,3,136
109289451,6,96
109289451,3,150
55360541,14,146
55360541,2,3
55360541,1,-5
55360541,6,149
55360541,14,145
55360541,29,99
55360541,1,85
55360541,6,21
55360541,23,15
55360541,97,-22
55360541,10,-32
55360541,18,121
55360541,1,113
55360541,4,-6
55360541,4,32
55360541,34,14
55360541,7,102
55360541,1,92
55360541,20,13
55360541,1,143
55360541,2,118
55360541,2,97
55360541,176,-19
55360541,27,139
55360541,11,136
